ID_CLUSTER	ID	DESCRIPTION	CRAWL_SOURCE	PROPERTY_TYPE	SURFACE	ROOM_COUNT	PRICE	PRICE_M2	DEALER_NAME	DEALER_TYPE	URL	NEW_BUILD	IMAGES	LAND_SURFACE	TERRACE_SURFACE	BEDROOM_COUNT	FURNISHED	GARDEN	SWIMMING_POOL	TERRACE	PARKING	PARKING_COUNT	HEATING_TYPES	HEATING_MODE	FLOOR	FLOOR_COUNT	CONSTRUCTION_YEAR	ELEVATOR	CARETAKER	MARKETING_TYPE	PRICE_EVENTS	RENTAL_EXPENSES	RENTAL_EXPENSES_INCLUDED	DEPOSIT	FEES	FEES_INCLUDED	EXCLUSIVE_MANDATE	AGENCIES_UNWANTED	OCCUPIED	CITY_ID	CITY	ZIP_CODE	DEPT_CODE	PUBLICATION_START_DATE	LAST_CRAWL_DATE	LAST_PRICE_DECREASE_DATE
141	5f0c9450-75ae-11e9-adc1-59e67c527828	Idéalement situé dans le centre de Levallois, cet agréable studio (2 pièces possibles) bénéficie de calme et de soleil. Il ouvre sur un agréable jardin de 40 m² environ avec accès direct. Cuisine aménagée et salle de bains avec fenêtre. Entièrement refait. Charmant. TERRASSES ET JARDINS - Paris OUEST -.	SE_LOGER	APARTMENT	37.0	1.0	375000.0	10135.14	Terrasses Et Jardins	AGENCY	https://www.seloger.com/annonces/achat/appartement/levallois-perret-92/trezel/147090233.htm	False	["https://pix.yanport.com/ads/5f0c9450-75ae-11e9-adc1-59e67c527828/image_408078f74ed52ffbcb13798f4412248b.jpg","https://v.seloger.com/s/cdn/x/visuels/2/5/z/7/25z783fbrkx0sqrb18qewhbjhepwizn6mlz96qqlb.jpg","https://v.seloger.com/s/cdn/x/visuels/2/5/t/1/25t1q56zhtuqp5uo52shpypjnjv56zvys9mz18wf3.jpg","https://v.seloger.com/s/cdn/x/visuels/0/z/v/f/0zvfh6e66wo9b5ewxgnu9lyel2f0b9qflvupnjj8f.jpg","https://v.seloger.com/s/cdn/x/visuels/0/0/y/u/00yu6w8i8mk9rfc4fjm0p9e8x9js9rv7cfvjr79jz.jpg","https://v.seloger.com/s/cdn/x/visuels/0/u/h/e/0uhebo08hky12vo8y7mtbzx12n2yjtv26gtmwl1jz.jpg","https://v.seloger.com/s/cdn/x/visuels/1/h/u/v/1huvnk7mtnsag6qof2ztphml26bteaef5ydqxy49r.jpg","https://v.seloger.com/s/cdn/x/visuels/1/t/u/c/1tucn8go9rip4swtaptxmvwg90kuma462putxlulb.jpg","https://v.seloger.com/s/cdn/x/visuels/1/e/d/p/1edpb3vld1ahpqw387893rudcm8zpuy18skktm2hr.jpg","https://v.seloger.com/s/cdn/x/visuels/1/n/g/w/1ngwgq6osoqnoshy1zzf9halbp8q9h1omjlirspi6.jpg"]							1.0	False		["GAS"]	COLLECTIVE		6.0	1960.0	True		SALE	[{"price":410000.0,"date":"2019-05-13"},{"price":399000.0,"date":"2019-05-21"},{"price":375000.0,"date":"2019-06-21"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-05-13T18:38:57.998	2019-08-21T01:26:34.686	2019-06-21
141	1e263050-77a1-11e9-8084-55ce2049f05c	Idéalement situé dans le centre de Levallois, cet agréable studio (2 pièces possibles) bénéficie de calme et de soleil. Il ouvre sur un agréable jardin de 40 m² environ avec accès direct. Cuisine aménagée et salle de bains avec fenêtre. Entièrement refait. Charmant. TERRASSES ET JARDINS - PARIS OUEST - 06 12 96 21 15 N° mandat 4823. Réf. annonce : 04006	LOGIC_IMMO	APARTMENT	37.0	1.0	375000.0	10135.14	Terrasses Et Jardins	AGENCY	https://www.logic-immo.com/detail-vente-4bcbf84c-1246-0849-8934-00fe5304b6de.htm	False	["https://mmf.logic-immo.com/mmf/ads/photo-prop-800x600/4bc/4/464e6495-d524-4791-a14e-bf83bfa76d41.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4bc/4/464e6495-d524-4791-a14e-bf83bfa76d41.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4bc/5/544d0e11-fddc-4459-8559-901d9d0fd61a.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4bc/a/ac682080-1e4b-4f21-b324-dfdd1203e760.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4bc/c/cd37f2ed-ae4e-4a90-b4b7-4fb68da4fee1.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4bc/8/86d24581-3bf4-453f-b05e-d43bdb9bc56c.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4bc/7/75298922-a14d-4748-8d07-a59082ccfb03.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4bc/c/ce11b253-9167-455b-981c-9ea5d92fd571.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4bc/2/23017dff-b160-4195-8078-d4ccebd67cc8.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4bc/3/3afba318-3f93-4e18-9b6e-8d8255a9edff.jpg","https://mmf.logic-immo.com/mmf/fr/static/common/default_mmf_4.gif"]								False		[]							SALE	[{"price":410000.0,"date":"2019-05-16"},{"price":399000.0,"date":"2019-05-22"},{"price":375000.0,"date":"2019-06-21"}]					False	True		False	54178039	Levallois-Perret	92300.0	92	2019-05-16T06:09:07.848	2019-08-21T04:07:54.555	2019-06-21
																																													
146	92666fe0-cdbd-11e8-a604-2db2dc5f1d48	LEVALLOIS - 2 PIECES - 369 000 EUROS (FAI) Au pied de la Place Jean Zay, au 2ème étage d'un immeuble ancien, Imax vous propose ce deux pièces à l'agencement parfait offrant une entrée, un double séjour avec cuisine américaine, un dressing, une chambre sur cour, une salle d'eau avec wc et une cave. DPE non communiqué. Prix hors honoraires : 356 522 € Prix honoraires inclus : 369 000 € Honoraires d'agence : 3.5% de la valeur du bien hors honoraire. Les honoraires sont à charge de l'acquéreur. Imax, n°1 de l'immobilier sur Levallois depuis 2003.	BIEN_ICI	APARTMENT	43.0	2.0	369000.27	8581.4	Imax Levallois-Perret	AGENCY	https://www.bienici.com/annonce/pericles-20954634	False	["http://photo3.pericles.fr/photo_get.php?S1=3755&S2=01&I0=20954634&lettre=a&format=1&d=20180711100532&ext=.jpg","http://photo2.pericles.fr/photo_get.php?S1=3755&S2=01&I0=20954634&lettre=b&format=1&d=20180711100532&ext=.jpg","http://photo1.pericles.fr/photo_get.php?S1=3755&S2=01&I0=20954634&lettre=c&format=1&d=20180711100532&ext=.jpg","http://photo3.pericles.fr/photo_get.php?S1=3755&S2=01&I0=20954634&lettre=d&format=1&d=20180711100532&ext=.jpg","http://photo2.pericles.fr/photo_get.php?S1=3755&S2=01&I0=20954634&lettre=e&format=1&d=20180711100532&ext=.jpg","http://photo1.pericles.fr/photo_get.php?S1=3755&S2=01&I0=20954634&lettre=f&format=1&d=20180711100532&ext=.jpg"]			1.0					False		["ELECTRIC"]	INDIVIDUAL	2.0	4.0	1900.0	False	False	SALE	[{"price":330000.0,"date":"2018-10-12"},{"price":369000.27,"date":"2019-08-21"}]					False	True		False	54178039	Levallois-Perret	92300.0	92	2018-10-11T22:36:33.291	2019-08-21T00:50:56.653	
146	691f8d00-c331-11e9-9fab-c3006e339e11	LEVALLOIS - 2 PIECES - 369 000 EUROS (FAI) Au pied de la Place Jean Zay, au 2ème étage d'un immeuble ancien, Imax vous propose ce deux pièces à l'agencement parfait offrant une entrée, un double séjour avec cuisine américaine, un dressing, une chambre sur cour, une salle d'eau avec wc et une cave. DPE non communiqué. Prix hors honoraires : 356 522 € Prix honoraires inclus : 369 000 € Honoraires d'agence : 3.5% de la valeur du bien hors honoraire. Les honoraires sont à charge de l'acquéreur. Imax, n°1 de l'immobilier sur Levallois depuis 2003. Référence annonce : 20954634 Le prix indiqué comprend les honoraires à la charge de l'acheteur : 3,50% TTC du prix du bien hors honoraires Prix hors honoraires : 356 522 €	LE_BON_COIN	APARTMENT	43.0	2.0	369001.0	8581.42	Imax Levallois-Perret	AGENCY	https://www.leboncoin.fr/ventes_immobilieres/1662491973.htm	False	["https://pix.yanport.com/ads/691f8d00-c331-11e9-9fab-c3006e339e11/image_73ada6a2a534b8b05b428bd24487358f.jpg","https://img7.leboncoin.fr/ad-image/b68a58174aa5ae2036c733456eca9b4a375ed991.jpg","https://img1.leboncoin.fr/ad-image/ac74bff576e1bc31974f697d58bd5fffb828c45f.jpg","https://img0.leboncoin.fr/ad-image/1a6a53cce352297e6176238483f6ead8cbc3e867.jpg","https://img6.leboncoin.fr/ad-image/a5a0e70985246031d9bf4366ed0c35cc0132cdad.jpg","https://img7.leboncoin.fr/ad-image/5642631fb977f8650bd6ecd415786a1fa032bf60.jpg"]								False		[]							SALE	[{"price":369001.0,"date":"2019-08-20"}]					True	False		False	54178039	Levallois-Perret	92300.0	92	2019-08-20T10:00:42.681	2019-08-20T10:00:42.681	
146	b4d6ead0-c3c8-11e9-81e9-5f24299f2ef3	LEVALLOIS - 2 PIECES - 369 000 EUROS (FAI) Au pied de la Place Jean Zay, au 2ème étage d'un immeuble ancien, Imax vous propose ce deux pièces à l'agencement parfait offrant une entrée, un double séjour avec cuisine américaine, un dressing, une chambre sur cour, une salle d'eau avec wc et une cave. DPE non communiqué. Prix hors honoraires : 356 522 € Prix honoraires inclus : 369 000 € Honoraires d'agence : 3.5% de la valeur du bien hors honoraire. Les honoraires sont à charge de l'acquéreur. Imax, n°1 de l'immobilier sur Levallois depuis 2003. N° mandat V17406. Réf. annonce : 20954634	LOGIC_IMMO	APARTMENT	43.0	2.0	369000.0	8581.4	Imax Levallois-Perret	AGENCY	https://www.logic-immo.com/detail-vente-4b75c7f6-cae7-cea2-c06b-7d043870fbdd.htm	False	["https://mmf.logic-immo.com/mmf/ads/photo-prop-800x600/4b7/6/6c424604-9ef9-4900-a667-1222eeb06cf7.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4b7/6/6c424604-9ef9-4900-a667-1222eeb06cf7.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4b7/a/a6bd1de5-52c9-4f8b-9a82-b1961e11f3c0.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4b7/9/98bc75a4-4c86-4944-9744-28921968f724.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4b7/0/0a34cc90-571f-4757-a207-cfdf1af9f330.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4b7/9/9d6eac67-86cc-4b57-82f7-7ae05b600555.jpg","https://mmf.logic-immo.com/mmf/ads/photo-prop-182x136/4b7/4/40aa6f84-9773-40a5-a5fe-ed851d9afd8b.jpg"]								False		[]							SALE	[{"price":369000.0,"date":"2019-08-21"}]					False	True		False	54178039	Levallois-Perret	92300.0	92	2019-08-21T04:03:55.823	2019-08-21T04:03:55.823	
146	dfa9e600-cdd2-11e8-a604-2db2dc5f1d48	LEVALLOIS - 2 PIECES - 369 000 EUROS (FAI) Au pied de la Place Jean Zay, au 2ème étage d'un immeuble ancien, Imax vous propose ce deux pièces à l'agencement parfait offrant une entrée, un double séjour avec cuisine américaine, un dressing, une chambre sur cour, une salle d'eau avec wc et une cave. DPE non communiqué. Prix hors honoraires : 356 522 € Prix honoraires inclus : 369 000 € Honoraires d'agence : 3.5% de la valeur du bien hors honoraire. Les honoraires sont à charge de l'acquéreur. Imax, n°1 de l'immobilier sur Levallois depuis 2003.	MEILLEURS_AGENTS	APARTMENT	43.0	2.0	369000.0	8581.4	IMAX LEVALLOIS	AGENCY	https://www.meilleursagents.com/annonces/achat/1967140185/	False	["http://thumbor.meilleursagents.com/AGtr3El8fvVLz1x8v7vJiLwW9DU=/x800/filters:no_upscale()/listings/d3/27/d3275c80e0f281b413a90928881704b81496e7fd.jpg","http://thumbor.meilleursagents.com/MfmTKT-iJ7V_1lSQkf0ywy345fM=/x800/filters:no_upscale()/listings/e1/c7/e1c77ba1336e768b736ff580c0378eb4eb34d827.jpg","http://thumbor.meilleursagents.com/0oZteE9mRSEsti-bIto7B1LmwGw=/x800/filters:no_upscale()/listings/c8/32/c8326215449e6d498e69f06915c5b8d0dddb837a.jpg","http://thumbor.meilleursagents.com/RwMVMbPN1KwYJuZK9pIEmsYmwjA=/x800/filters:no_upscale()/listings/69/01/69010534e185e31eb1b923da9116f64b1f4f2c1d.jpg","http://thumbor.meilleursagents.com/VuDPmMmOUfEoZCbhnCml1q_yDmE=/x800/filters:no_upscale()/listings/35/6b/356b51afd51aed8d04b794c42eb07c4811f6f8cb.jpg","http://thumbor.meilleursagents.com/vbsOQYlgyufAtWy37ktItvXfBtY=/x800/filters:no_upscale()/listings/62/a2/62a28cbf0635e4d7ebfcf59a70997947defdb2f3.jpg"]			1.0					False		[]	INDIVIDUAL	2.0	4.0	1900.0	False		SALE	[{"price":330000.0,"date":"2018-10-12"},{"price":369000.0,"date":"2019-08-20"}]					True	False		False	54178039	Levallois-Perret	92300.0	92	2018-10-12T03:56:58.756	2019-08-20T21:55:03.781	
146	b6178320-c3b2-11e9-81e9-5f24299f2ef3	LEVALLOIS - 2 PIÈCES - 369 000 EUROS (FAI) Au pied de la Place Jean Zay, au 2ème étage d'un immeuble ancien, Imax vous propose ce deux pièces à l'agencement parfait offrant une entrée, un double séjour avec cuisine américaine, un dressing, une chambre sur cour, une salle d'eau avec WC et une cave. DPE non communiqué. Prix hors honoraires: 356 522 € Prix honoraires inclus: 369 000 € Honoraires d'agence: 3.5% de la valeur du bien hors honoraire. Les honoraires sont à charge de l'acquéreur. Imax, n°1 de l'immobilier sur Levallois depuis 2003.	SE_LOGER	APARTMENT	43.0	2.0	369000.0	8581.4	Imax Levallois-Perret	AGENCY	https://www.seloger.com/annonces/achat/appartement/levallois-perret-92/trezel/150413011.htm	False	["https://v.seloger.com/s/cdn/x/visuels/1/i/l/s/1ils8nrusi5oeain6qxv9gq4sof84w6czac7cni1r.jpg","https://v.seloger.com/s/cdn/x/visuels/0/a/g/r/0agrdd11fiqgu88vsb3x2lr94el248e494okiwu8v.jpg","https://v.seloger.com/s/cdn/x/visuels/0/t/j/3/0tj30pejutjc4rh3iiw8d4ismeyfl4k73lc7qo4kf.jpg","https://v.seloger.com/s/cdn/x/visuels/0/0/6/r/006ritiygvqw6fcfbvc3ffb0mr8cgruxgscnzx15r.jpg","https://v.seloger.com/s/width/800/visuels/0/w/3/g/0w3gfibiwjg7zokd7dhpm287dae1l5fdj8hzoohls.jpg","https://v.seloger.com/s/width/800/visuels/2/0/9/3/2093esangwbk07rwa7fvtsa33h3q2ws9zev8x3sbk.jpg"]			1.0					False		["ELECTRIC"]	INDIVIDUAL	2.0	4.0	1900.0			SALE	[{"price":369000.0,"date":"2019-08-21"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-08-20T22:37:00	2019-08-21T01:26:33.071	
																																													
175	2cc76880-c739-11e9-92d3-cb429fb9e457	92300 LEVALLOIS-PERRET-SECTEUR RECHERCHE-BEAU STUDIO EN DERNIER ETAGE-efficity ,l Agence qui estime votre bien en ligne,vous propose,ce studio bien agencé,situé dans un immeuble anciende 5 étages,au coeur de la ville de LEVALLOIS,à proximité des commerces.le studio Calme et lumineux,se compose d un coin cuisine,d une partie chambre, et un petit coin WC.Pour plus d information contactez  JEAN PHILIPPE BLOMBO par téléphone ou mail. efficity Société par Actions Simplifiée, au capital de 116 847 € - Carte professionnelle CPI 7501 2015 000 002 025 délivrée par la Préfecture de police de Paris - Siège : 48 avenue de Villiers 75017 PARIS - Garantie Financière CEGC pour un montant de 650000,00€ - RCS : Paris 497617746 - Jean Philippe Blombo, agent commercial du réseau immobilier effiCity est inscrit au RSAC de Bobigny n°788760015 Ref annonce : 6381 Référence annonce : 6381 Les honoraires sont à la charge du vendeur  A propos de la copropriété : Nombre de lots : 30 Charges prévisionnelles annuelles : 480 €	LE_BON_COIN	APARTMENT	9.0	1.0	58500.0	6500.0	M. Jean Philippe Blombo	AGENCY	https://www.leboncoin.fr/ventes_immobilieres/1664921976.htm	False	["https://pix.yanport.com/ads/2cc76880-c739-11e9-92d3-cb429fb9e457/image_f52ae3f6348eedb36786726b26e1570e.jpg","https://img6.leboncoin.fr/ad-image/5d89118fb7458bc6894e793063e6a8da99b4ba7f.jpg","https://img6.leboncoin.fr/ad-image/9bac2f46399bd4249b2211debf448e2527e24c18.jpg","https://img2.leboncoin.fr/ad-image/5fef6588d4b48b67a59783712bfb7fa54976a206.jpg","https://img0.leboncoin.fr/ad-image/166cb5b38f576ffc2438a88e4bd97771f727f545.jpg"]								False		[]							SALE	[{"price":58500.0,"date":"2019-08-25"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-08-25T13:06:30.818	2019-08-25T13:06:30.818	
175	d05cd220-c73c-11e9-92d3-cb429fb9e457	92300 LEVALLOIS-PERRET-SECTEUR RECHERCHE-BEAU STUDIO EN DERNIER ETAGE-efficity, l Agence qui estime votre bien en ligne, vous propose, ce studio bien agencé, situé dans un immeuble anciende 5 étages, au coeur de la ville de LEVALLOIS, à proximité des commerces.le studio Calme et lumineux, se compose d'un coin cuisine, d'une partie chambre, et un petit coin WC.Pour plus d information contactez JEAN PHILIPPE BLOMBO par téléphone ou mail. Efficity Société par Actions Simplifiée, au capital de 116 847 euros - Carte professionnelle CPI 7501 2015 000 002 025 délivrée par la Préfecture de police de Paris - Siège: 48 avenue de Villiers 75017 Paris - Garantie Financière CEGC pour un montant de 650000,00 euros - RCS: Paris 497617746 - Jean Philippe Blombo, agent commercial du réseau immobilier effiCity est inscrit au RSAC de Bobigny n°788760015 Réf annonce: 6381.	SE_LOGER	APARTMENT	9.0	1.0	58500.0	6500.0	Efficity	MANDATARY	https://www.seloger.com/annonces/achat/appartement/levallois-perret-92/trezel/150517569.htm	False	["https://v.seloger.com/s/width/800/visuels/0/b/1/1/0b118cduvnyqt5xfokwppbc10pirbaljxj7ayz67e.jpg","https://v.seloger.com/s/width/800/visuels/1/h/s/b/1hsba28vqge2i2i9dqe9lrxewfajl1n0xd4roqv56.jpg","https://v.seloger.com/s/width/800/visuels/0/2/x/p/02xp2lr805wcloogpqhammxdc2ti0fe230h07onje.jpg","https://v.seloger.com/s/width/800/visuels/1/m/t/l/1mtluewyfa8zuu59y5a0f6rf6ah7hafmhkp8e7rca.jpg","https://v.seloger.com/s/width/800/visuels/0/a/e/o/0aeoz1x8l388g5zpx3wenql5124pm3g6rn6idjx9m.jpg"]								False		["ELECTRIC"]		5.0	5.0				SALE	[{"price":58500.0,"date":"2019-08-25"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-08-25T13:53:00	2019-08-25T13:32:40.642	
175	2d5f9bf0-c75c-11e9-92d3-cb429fb9e457	92300 LEVALLOIS-PERRET-SECTEUR RECHERCHE-BEAU STUDIO EN DERNIER ETAGE-efficity ,l Agence qui estime votre bien en ligne,vous propose,ce studio bien agencé,situé dans un immeuble anciende 5 étages,au coeur de la ville de LEVALLOIS,à proximité des commerces.le studio Calme et lumineux,se compose d un coin cuisine,d une partie chambre, et un petit coin WC.Pour plus d information contactez JEAN PHILIPPE BLOMBO par téléphone ou mail. efficity Société par Actions Simplifiée, au capital de 116 847 € - Carte professionnelle CPI 7501 2015 000 002 025 délivrée par la Préfecture de police de Paris - Siège : 48 avenue de Villiers 75017 PARIS - Garantie Financière CEGC pour un montant de 650000,00€ - RCS : Paris 497617746 - Jean Philippe Blombo, agent commercial du réseau immobilier effiCity est inscrit au RSAC de Bobigny n°788760015 Ref annonce : 6381. Mise à jour le 25/08/2019 Demander des infos sur ce bien Référence annonce AVENDREALOUER : 6381	A_VENDRE_A_LOUER	APARTMENT	9.0	1.0	58500.0	6500.0	Efficity	MANDATARY	https://www.avendrealouer.fr/vente/levallois-perret-92/b-appartement/1-piece/loc-101-42762/fd-29684658.html	False	["https://cf-medias.avendrealouer.fr/image/_1163567997_d.jpg","https://cf-medias.avendrealouer.fr/image/_1163567998_d.jpg","https://cf-medias.avendrealouer.fr/image/_1163567999_d.jpg","https://cf-medias.avendrealouer.fr/image/_1163568000_d.jpg","https://cf-medias.avendrealouer.fr/image/_1163568001_d.jpg"]								False		["ELECTRIC"]		5.0					SALE	[{"price":58500.0,"date":"2019-08-25"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-08-25T17:17:11.436	2019-08-25T17:17:11.436	
175	d5117560-c790-11e9-a6b2-651beb16710e	92300 LEVALLOIS-PERRET-SECTEUR RECHERCHE-BEAU STUDIO EN DERNIER ETAGE-efficity ,l Agence qui estime votre bien en ligne,vous propose,ce studio bien agencé,situé dans un immeuble ancien de 5 étages,au coeur de la ville de LEVALLOIS,à proximité des commerces.le studio Calme et lumineux,se compose d un coin cuisine,d une partie chambre, et un petit coin WC.Pour plus d information contactez JEAN PHILIPPE BLOMBO par téléphone ou mail. efficity Société par Actions Simplifiée, au capital de 116 847 € - Carte professionnelle CPI 7501 2015 000 002 025 délivrée par la Préfecture de police de Paris - Siège : 48 avenue de Villiers 75017 PARIS - Garantie Financière CEGC pour un montant de 650000,00€ - RCS : Paris 497617746 - Jean Philippe Blombo, agent commercial du réseau immobilier effiCity est inscrit au RSAC de Bobigny n°788760015 Ref annonce : 6381	EXPLORIMMO	APARTMENT	7.25	1.0	58500.0	8068.97	Efficity	MANDATARY	https://immobilier.lefigaro.fr/annonces/annonce-24456949.html	False	["https://pix.yanport.com/ads/d5117560-c790-11e9-a6b2-651beb16710e/image_2831bbae51a154ab98b64be89ad953b0.jpg","http://photos.ubiflow.net/750129/213437199/photos/2.jpg?20190825063238","http://photos.ubiflow.net/750129/213437199/photos/3.jpg?20190825063238","http://photos.ubiflow.net/750129/213437199/photos/4.jpg?20190825063238","http://photos.ubiflow.net/750129/213437199/photos/5.jpg?20190825063238"]								False		[]							SALE	[{"price":58500.0,"date":"2019-08-25"}]					False	False		False	54178039	Levallois-Perret	92300.0	92	2019-08-25T23:34:06.502	2019-08-25T23:34:06.502	
175	2a04c410-c74f-11e9-92d3-cb429fb9e457	T1 92300 LEVALLOIS-PERRET-SECTEUR RECHERCHE-BEAU STUDIO EN DERNIER ETAGE-efficity ,l Agence qui estime votre bien en ligne,vous propose,ce studio bien agencé,situé dans un immeuble anciende 5 étages,au coeur de la ville de LEVALLOIS,à proximité des commerces.le studio Calme et lumineux,se compose d un coin cuisine,d une partie chambre, et un petit coin WC.Pour plus d information contactez JEAN PHILIPPE BLOMBO par téléphone ou mail. efficity Société par Actions Simplifiée, au capital de 116 847  - Carte professionnelle CPI 7502 025 délivrée par la Préfecture de police de Paris - Siège : 48 avenue de Villiers 75017 PARIS - Garantie Financière CEGC pour un montant de 650000,00 - RCS : Paris 497617746 - Jean Philippe Blombo, agent commercial du réseau immobilier effiCity est inscrit au RSAC de Bobigny n°788760015 Ref annonce : 6381 Nom du négociateur : Blombo Jean Philippe Honoraire à la charge du Vendeur Bien En copropriété : oui Nombre de lots de la copropriété : 30 Montant moyen des Charges annuelles : 480 euros Procédure sur le Syndicat des copropriétaires : non Statut du négociateur : agent commercial indépendant	PARU_VENDU	APARTMENT	9.0	1.0	58500.0	6500.0	Efficity	MANDATARY	https://www.paruvendu.fr/immobilier/vente/appartement/t1/1237811891A1KIVHAP000	False	["https://pix.yanport.com/ads/2a04c410-c74f-11e9-92d3-cb429fb9e457/image_09daacdcc8208d88d06ec22b1af6e486.jpeg","https://media.paruvendu.fr/media_ext/photos.ubiflow.net/4c/fe/Lzc1MDEyOS8yMTM0MzcxOTkvcGhvdG9zLzIuanBn?20190825","https://media.paruvendu.fr/media_ext/photos.ubiflow.net/dc/64/Lzc1MDEyOS8yMTM0MzcxOTkvcGhvdG9zLzMuanBn?20190825"]			1.0					False		[]							SALE	[{"price":58500.0,"date":"2019-08-25"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-08-25T15:44:01.063	2019-08-25T15:44:01.063	
																																													
176	4cee0430-c1b1-11e9-81e9-5f24299f2ef3	Situé sur la commune de Levallois Perret, à deux pas du 17 ème arrondissement de Paris, à 800 mètres du métro Louise Michel, et à 2 min de la gare SNCF, dans un immeuble de 1995 totalement sécurisé, cet appartement de 32 m² est idéal dans le cadre d'un investissement locatif. Actuellement loué, situé au 5ème étage avec ascenseur, il vous offre une entrée de 3 m², un lumineux et grand séjour de plus de 18 m² et une salle de douche WC de 4 m². Pour votre confort les fenêtres sont en PVC double vitrage, et le chauffage est individuel électrique.Le bien comprend 1 lot, et il est situé dans une copropriété de 89 lots (les charges courantes annuelles moyennes de copropriété sont de 1200€). Contactez votre conseiller SAFTI : Arnaud DUFLEXIS, Tél. : 06 45 20 41 49, E-mail : arnaud.duflexis@safti.fr - Agent commercial immatriculé au RSAC de TROYES sous le numéro 838 158 301. Mise à jour le 18/08/2019 Demander des infos sur ce bien Référence annonce AVENDREALOUER : 382692	A_VENDRE_A_LOUER	APARTMENT	32.0	2.0	336000.0	10500.0	Safti	MANDATARY	https://www.avendrealouer.fr/vente/levallois-perret-92/b-appartement/2-pieces/loc-101-42762/fd-29557815.html	False	["https://cf-medias.avendrealouer.fr/image/_1160926728_d.jpg","https://cf-medias.avendrealouer.fr/image/_1160926729_d.jpg","https://cf-medias.avendrealouer.fr/image/_1160926730_d.jpg","https://cf-medias.avendrealouer.fr/image/_1160926731_d.jpg","https://cf-medias.avendrealouer.fr/image/_1160926732_d.jpg","https://cf-medias.avendrealouer.fr/image/_1160926733_d.jpg"]								False		[]				1995.0			SALE	[{"price":336000.0,"date":"2019-08-18"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-08-18T12:11:24.456	2019-08-25T12:58:19.419	
176	8fdfc3e0-c103-11e9-81e9-5f24299f2ef3	Appartement type 2 à Levallois Perret  Situé sur la commune de Levallois Perret, à deux pas du 17 ème arrondissement de Paris, à 800 mètres du métro Louise Michel, et à 2 min de la gare SNCF, dans un immeuble de 1995 totalement sécurisé, cet appartement  de 32 m² est idéal dans le cadre d'un investissement locatif. Actuellement loué, situé au 5ème étage avec ascenseur, il vous offre une entrée de 3 m², un lumineux et grand  séjour de plus de 18 m² et une salle de douche WC de 4 m². Pour votre confort les fenêtres sont en PVC double vitrage, et le chauffage est individuel électrique.Le bien comprend 1 lot, et il est situé dans une copropriété de 89 lots (les charges courantes annuelles moyennes de copropriété sont de 1200€). Contactez votre conseiller SAFTI : Arnaud DUFLEXIS, Tél. : 06 45 20 41 49, E-mail : arnaud.duflexis@safti.fr - Agent commercial immatriculé au RSAC de TROYES sous le numéro 838 158 301 Référence annonce : 382692 Les honoraires sont à la charge du vendeur	LE_BON_COIN	APARTMENT	32.0	2.0	336000.0	10500.0	Safti	MANDATARY	https://www.leboncoin.fr/ventes_immobilieres/1661026216.htm	False	["https://img0.leboncoin.fr/ad-image/7e086e69ad5b938d766d9f0022d0db66ba174954.jpg","https://img0.leboncoin.fr/ad-image/c0b9c0d0931a97c7be3ddea3aa0df28588fc5560.jpg","https://img5.leboncoin.fr/ad-image/0bc5b8f35ea57491c598eae888ce65c9de4a96ac.jpg","https://img0.leboncoin.fr/ad-image/e3306cda26cb80812bd87013823ee2ae2826af08.jpg","https://img5.leboncoin.fr/ad-image/964424ff9393905f90eab502754d2420db78e518.jpg","https://img3.leboncoin.fr/ad-image/c5bc67aadff1aa0cbaddbe0e579af9888b295b75.jpg"]								False		[]							SALE	[{"price":336000.0,"date":"2019-08-17"}]						False		False	54178039	Levallois-Perret	92300.0	92	2019-08-17T15:27:42.746	2019-08-17T15:27:42.746	
